id,data,mes,hora,tipo_ocorrencia,regiao,prioridade,tempo_resposta_min,idade_vitima,status
1082,2025-07-27 11:32:05,Jul,11,Incêndio Florestal,Zona Sul,Baixa,39,30,Concluído
1083,2025-06-07 11:32:05,Jun,11,APH - Mal Súbito,Centro,Baixa,31,74,Concluído
1084,2025-05-10 11:32:05,May,11,Acidente Veicular,Zona Oeste,Média,16,52,Concluído
1085,2025-09-19 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Baixa,34,39,Concluído
1086,2025-04-01 11:32:05,Apr,11,Acidente Veicular,Zona Oeste,Baixa,24,7,Concluído
1087,2025-08-02 11:32:05,Aug,11,APH - Mal Súbito,Centro,Baixa,14,78,Concluído
1088,2025-05-16 11:32:05,May,11,Incêndio Florestal,Zona Norte,Média,23,18,Concluído
1089,2025-01-24 11:32:05,Jan,11,Acidente Veicular,Centro,Alta,9,22,Concluído
1090,2025-12-06 11:32:05,Dec,11,Resgate em Altura,Zona Sul,Baixa,25,45,Concluído
1091,2025-02-22 11:32:05,Feb,11,Acidente Veicular,Região Metropolitana,Alta,13,32,Concluído
1092,2025-03-26 11:32:05,Mar,11,Incêndio Florestal,Zona Oeste,Média,17,30,Concluído
1093,2025-11-24 11:32:05,Nov,11,Incêndio em Edifício,Zona Norte,Alta,10,39,Concluído
1094,2025-07-08 11:32:05,Jul,11,Salvamento Aquático,Zona Sul,Média,27,32,Concluído
1095,2024-12-26 11:32:05,Dec,11,Incêndio Florestal,Zona Oeste,Alta,14,33,Concluído
1096,2025-04-13 11:32:05,Apr,11,Acidente Veicular,Região Metropolitana,Alta,8,36,Em Andamento
1097,2025-02-03 11:32:05,Feb,11,Vazamento de Gás,Zona Norte,Alta,7,44,Concluído
1098,2025-08-22 11:32:05,Aug,11,Incêndio em Edifício,Zona Oeste,Média,25,12,Concluído
1099,2025-11-22 11:32:05,Nov,11,Acidente Veicular,Zona Sul,Média,41,29,Em Andamento
1100,2025-01-14 11:32:05,Jan,11,Salvamento Aquático,Centro,Baixa,22,1,Concluído
1101,2025-03-16 11:32:05,Mar,11,Acidente Veicular,Zona Norte,Alta,8,45,Concluído
1102,2025-02-14 11:32:05,Feb,11,Acidente Veicular,Zona Sul,Média,12,14,Concluído
1103,2025-08-05 11:32:05,Aug,11,Resgate em Altura,Centro,Baixa,25,48,Concluído
1104,2025-03-21 11:32:05,Mar,11,APH - Mal Súbito,Zona Norte,Baixa,25,58,Concluído
1105,2025-03-15 11:32:05,Mar,11,Incêndio Florestal,Zona Norte,Média,27,51,Concluído
1106,2025-07-17 11:32:05,Jul,11,APH - Mal Súbito,Zona Norte,Média,28,87,Cancelado
1107,2025-09-25 11:32:05,Sep,11,Incêndio Florestal,Região Metropolitana,Baixa,36,27,Concluído
1108,2025-04-28 11:32:05,Apr,11,Incêndio Florestal,Zona Sul,Baixa,25,49,Concluído
1109,2025-07-26 11:32:05,Jul,11,Acidente Veicular,Zona Norte,Alta,11,25,Cancelado
1110,2025-05-13 11:32:05,May,11,Acidente Veicular,Centro,Alta,11,49,Concluído
1111,2024-12-15 11:32:05,Dec,11,Acidente Veicular,Zona Oeste,Baixa,17,47,Concluído
1112,2025-09-20 11:32:05,Sep,11,Acidente Veicular,Região Metropolitana,Média,23,39,Concluído
1113,2025-05-28 11:32:05,May,11,Incêndio Florestal,Zona Norte,Baixa,22,46,Concluído
1114,2025-05-01 11:32:05,May,11,Incêndio Florestal,Zona Oeste,Baixa,31,39,Concluído
1115,2025-04-11 11:32:05,Apr,11,Salvamento Aquático,Zona Sul,Alta,7,35,Em Andamento
1116,2025-09-24 11:32:05,Sep,11,Vazamento de Gás,Zona Oeste,Baixa,20,43,Concluído
1117,2025-05-31 11:32:05,May,11,Salvamento Aquático,Zona Sul,Baixa,18,53,Concluído
1118,2025-02-18 11:32:05,Feb,11,Resgate em Altura,Zona Sul,Média,22,49,Concluído
1119,2025-04-18 11:32:05,Apr,11,Vazamento de Gás,Região Metropolitana,Média,32,34,Concluído
1120,2025-05-12 11:32:05,May,11,Resgate em Altura,Zona Oeste,Média,42,37,Concluído
1121,2025-08-30 11:32:05,Aug,11,Resgate em Altura,Centro,Média,22,37,Concluído
1122,2025-06-29 11:32:05,Jun,11,Incêndio em Edifício,Região Metropolitana,Alta,7,19,Concluído
1123,2025-07-05 11:32:05,Jul,11,APH - Mal Súbito,Centro,Média,33,42,Concluído
1124,2025-11-27 11:32:05,Nov,11,Acidente Veicular,Zona Norte,Alta,11,52,Concluído
1125,2025-01-12 11:32:05,Jan,11,Incêndio em Edifício,Zona Sul,Média,40,29,Concluído
1126,2025-01-12 11:32:05,Jan,11,Vazamento de Gás,Zona Sul,Baixa,3,21,Concluído
1127,2025-01-21 11:32:05,Jan,11,Incêndio Florestal,Zona Oeste,Média,30,27,Concluído
1128,2025-04-18 11:32:05,Apr,11,Salvamento Aquático,Zona Sul,Média,26,2,Concluído
1129,2025-07-21 11:32:05,Jul,11,Vazamento de Gás,Centro,Baixa,30,31,Em Andamento
1130,2025-10-25 11:32:05,Oct,11,Resgate em Altura,Região Metropolitana,Média,13,51,Concluído
1131,2025-11-17 11:32:05,Nov,11,Incêndio em Edifício,Centro,Baixa,27,20,Cancelado
1132,2025-03-19 11:32:05,Mar,11,Vazamento de Gás,Centro,Baixa,34,36,Concluído
1133,2025-08-25 11:32:05,Aug,11,Salvamento Aquático,Centro,Baixa,26,35,Em Andamento
1134,2025-05-16 11:32:05,May,11,Incêndio em Edifício,Centro,Média,17,56,Em Andamento
1135,2025-12-09 11:32:05,Dec,11,Resgate em Altura,Zona Norte,Baixa,22,49,Concluído
1136,2025-01-23 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Média,25,36,Em Andamento
1137,2025-04-24 11:32:05,Apr,11,Salvamento Aquático,Centro,Alta,11,25,Concluído
1138,2025-01-12 11:32:05,Jan,11,Salvamento Aquático,Zona Norte,Baixa,34,41,Concluído
1139,2025-10-05 11:32:05,Oct,11,Acidente Veicular,Zona Oeste,Alta,14,33,Concluído
1140,2025-02-19 11:32:05,Feb,11,Incêndio em Edifício,Zona Norte,Média,23,12,Concluído
1141,2025-02-18 11:32:05,Feb,11,Acidente Veicular,Zona Sul,Média,30,50,Concluído
1142,2025-02-15 11:32:05,Feb,11,Incêndio Florestal,Zona Sul,Baixa,37,22,Cancelado
1143,2025-04-01 11:32:05,Apr,11,Incêndio em Edifício,Zona Oeste,Alta,8,43,Concluído
1144,2025-01-03 11:32:05,Jan,11,Acidente Veicular,Zona Oeste,Média,21,44,Concluído
1145,2025-04-22 11:32:05,Apr,11,Incêndio Florestal,Zona Oeste,Alta,8,35,Concluído
1146,2025-05-23 11:32:05,May,11,Acidente Veicular,Zona Sul,Alta,9,64,Concluído
1147,2025-08-27 11:32:05,Aug,11,APH - Mal Súbito,Zona Sul,Baixa,29,36,Concluído
1148,2025-08-29 11:32:05,Aug,11,Incêndio em Edifício,Centro,Alta,9,28,Concluído
1149,2025-01-24 11:32:05,Jan,11,Vazamento de Gás,Zona Sul,Média,14,46,Concluído
1150,2025-08-02 11:32:05,Aug,11,Incêndio em Edifício,Zona Oeste,Alta,11,38,Concluído
1151,2025-07-21 11:32:05,Jul,11,Incêndio Florestal,Centro,Baixa,17,35,Concluído
1152,2025-04-25 11:32:05,Apr,11,Acidente Veicular,Zona Oeste,Alta,10,15,Concluído
1153,2025-08-20 11:32:05,Aug,11,Incêndio em Edifício,Zona Norte,Média,40,3,Concluído
1154,2025-12-12 11:32:05,Dec,11,Incêndio em Edifício,Zona Sul,Média,39,27,Cancelado
1155,2025-08-16 11:32:05,Aug,11,Acidente Veicular,Zona Oeste,Alta,11,42,Concluído
1156,2025-10-10 11:32:05,Oct,11,Resgate em Altura,Zona Sul,Baixa,13,27,Concluído
1157,2025-12-01 11:32:05,Dec,11,Vazamento de Gás,Zona Sul,Baixa,32,36,Concluído
1158,2025-06-14 11:32:05,Jun,11,Incêndio Florestal,Zona Norte,Baixa,31,27,Cancelado
1159,2025-07-22 11:32:05,Jul,11,Incêndio em Edifício,Região Metropolitana,Alta,9,34,Concluído
1160,2024-12-17 11:32:05,Dec,11,Resgate em Altura,Zona Sul,Média,27,17,Concluído
1161,2025-08-29 11:32:05,Aug,11,Vazamento de Gás,Região Metropolitana,Baixa,32,23,Concluído
1162,2025-02-25 11:32:05,Feb,11,Resgate em Altura,Zona Oeste,Baixa,22,23,Concluído
1163,2025-03-07 11:32:05,Mar,11,Vazamento de Gás,Região Metropolitana,Baixa,16,31,Concluído
1164,2025-03-04 11:32:05,Mar,11,Incêndio Florestal,Zona Norte,Alta,12,73,Concluído
1165,2025-11-14 11:32:05,Nov,11,APH - Mal Súbito,Zona Sul,Baixa,23,66,Concluído
1166,2025-07-03 11:32:05,Jul,11,Vazamento de Gás,Zona Oeste,Baixa,24,53,Concluído
1167,2025-09-22 11:32:05,Sep,11,Resgate em Altura,Zona Sul,Baixa,9,74,Concluído
1168,2025-06-03 11:32:05,Jun,11,Salvamento Aquático,Zona Norte,Baixa,34,15,Concluído
1169,2025-06-22 11:32:05,Jun,11,Salvamento Aquático,Zona Oeste,Média,29,23,Concluído
1170,2025-03-04 11:32:05,Mar,11,Resgate em Altura,Zona Norte,Média,42,54,Concluído
1171,2025-02-14 11:32:05,Feb,11,Salvamento Aquático,Zona Oeste,Baixa,18,31,Concluído
1172,2025-04-09 11:32:05,Apr,11,Vazamento de Gás,Região Metropolitana,Média,20,39,Concluído
1173,2025-07-14 11:32:05,Jul,11,Incêndio Florestal,Zona Oeste,Alta,9,35,Concluído
1174,2025-11-27 11:32:05,Nov,11,Resgate em Altura,Região Metropolitana,Baixa,30,12,Concluído
1175,2025-10-21 11:32:05,Oct,11,Incêndio em Edifício,Região Metropolitana,Baixa,30,25,Concluído
1176,2025-06-08 11:32:05,Jun,11,Salvamento Aquático,Zona Sul,Baixa,21,35,Concluído
1177,2025-02-16 11:32:05,Feb,11,Incêndio em Edifício,Zona Norte,Alta,8,17,Em Andamento
1178,2025-04-04 11:32:05,Apr,11,Incêndio em Edifício,Zona Sul,Alta,7,26,Concluído
1179,2025-11-06 11:32:05,Nov,11,Incêndio Florestal,Zona Oeste,Média,28,38,Concluído
1180,2025-03-10 11:32:05,Mar,11,Acidente Veicular,Centro,Alta,6,25,Concluído
1181,2025-01-14 11:32:05,Jan,11,Resgate em Altura,Centro,Média,27,12,Concluído
1182,2025-07-06 11:32:05,Jul,11,Acidente Veicular,Região Metropolitana,Alta,10,27,Em Andamento
1183,2025-05-01 11:32:05,May,11,Acidente Veicular,Região Metropolitana,Média,21,28,Concluído
1184,2025-08-15 11:32:05,Aug,11,Incêndio Florestal,Centro,Baixa,24,32,Concluído
1185,2025-08-26 11:32:05,Aug,11,Vazamento de Gás,Zona Norte,Baixa,49,66,Concluído
1186,2025-04-13 11:32:05,Apr,11,Resgate em Altura,Zona Norte,Baixa,26,43,Concluído
1187,2025-06-10 11:32:05,Jun,11,Incêndio Florestal,Centro,Média,38,28,Concluído
1188,2025-04-27 11:32:05,Apr,11,Vazamento de Gás,Região Metropolitana,Baixa,33,22,Concluído
1189,2025-03-11 11:32:05,Mar,11,Incêndio em Edifício,Centro,Alta,9,26,Concluído
1190,2025-08-28 11:32:05,Aug,11,APH - Mal Súbito,Zona Sul,Média,22,69,Concluído
1191,2025-05-05 11:32:05,May,11,Acidente Veicular,Zona Norte,Média,20,15,Concluído
1192,2025-06-13 11:32:05,Jun,11,APH - Mal Súbito,Zona Sul,Baixa,16,81,Concluído
1193,2025-01-19 11:32:05,Jan,11,Resgate em Altura,Zona Norte,Média,9,53,Concluído
1194,2025-09-07 11:32:05,Sep,11,Acidente Veicular,Região Metropolitana,Alta,11,23,Concluído
1195,2025-12-09 11:32:05,Dec,11,Incêndio em Edifício,Região Metropolitana,Alta,11,26,Concluído
1196,2025-07-16 11:32:05,Jul,11,Incêndio Florestal,Zona Oeste,Baixa,34,31,Concluído
1197,2025-06-02 11:32:05,Jun,11,Salvamento Aquático,Zona Norte,Baixa,41,27,Concluído
1198,2025-03-02 11:32:05,Mar,11,Salvamento Aquático,Centro,Média,33,23,Concluído
1199,2025-03-25 11:32:05,Mar,11,Vazamento de Gás,Zona Sul,Baixa,22,49,Concluído
1200,2025-03-03 11:32:05,Mar,11,Resgate em Altura,Centro,Média,16,42,Em Andamento
1201,2025-05-05 11:32:05,May,11,Salvamento Aquático,Região Metropolitana,Baixa,27,35,Concluído
1202,2025-12-10 11:32:05,Dec,11,Salvamento Aquático,Região Metropolitana,Alta,9,69,Cancelado
1203,2025-07-09 11:32:05,Jul,11,Incêndio em Edifício,Centro,Média,21,24,Concluído
1204,2025-03-22 11:32:05,Mar,11,Acidente Veicular,Região Metropolitana,Alta,11,31,Concluído
1205,2025-10-24 11:32:05,Oct,11,Incêndio Florestal,Zona Sul,Baixa,16,40,Concluído
1206,2025-08-07 11:32:05,Aug,11,Vazamento de Gás,Região Metropolitana,Média,4,41,Concluído
1207,2025-11-02 11:32:05,Nov,11,APH - Mal Súbito,Zona Oeste,Baixa,31,78,Em Andamento
1208,2025-10-14 11:32:05,Oct,11,Acidente Veicular,Zona Oeste,Alta,11,21,Concluído
1209,2025-11-27 11:32:05,Nov,11,Incêndio em Edifício,Zona Sul,Média,16,23,Concluído
1210,2025-10-26 11:32:05,Oct,11,APH - Mal Súbito,Zona Oeste,Baixa,39,63,Concluído
1211,2025-10-19 11:32:05,Oct,11,Resgate em Altura,Centro,Alta,7,15,Concluído
1212,2025-05-26 11:32:05,May,11,Salvamento Aquático,Zona Oeste,Baixa,22,50,Concluído
1213,2025-08-06 11:32:05,Aug,11,Salvamento Aquático,Zona Oeste,Alta,11,32,Concluído
1214,2025-02-08 11:32:05,Feb,11,Salvamento Aquático,Zona Sul,Média,28,49,Concluído
1215,2025-06-22 11:32:05,Jun,11,Resgate em Altura,Centro,Alta,7,28,Cancelado
1216,2025-04-04 11:32:05,Apr,11,APH - Mal Súbito,Zona Sul,Média,15,70,Concluído
1217,2025-08-31 11:32:05,Aug,11,Vazamento de Gás,Zona Oeste,Baixa,32,35,Concluído
1218,2025-07-15 11:32:05,Jul,11,Resgate em Altura,Zona Sul,Média,24,30,Concluído
1219,2025-05-10 11:32:05,May,11,Incêndio em Edifício,Centro,Alta,10,34,Concluído
1220,2025-06-20 11:32:05,Jun,11,Incêndio Florestal,Centro,Baixa,19,19,Concluído
1221,2025-11-10 11:32:05,Nov,11,Acidente Veicular,Centro,Alta,9,28,Concluído
1222,2025-02-06 11:32:05,Feb,11,Salvamento Aquático,Região Metropolitana,Média,34,31,Concluído
1223,2025-03-02 11:32:05,Mar,11,Vazamento de Gás,Zona Oeste,Média,33,42,Cancelado
1224,2025-11-18 11:32:05,Nov,11,APH - Mal Súbito,Zona Norte,Baixa,20,83,Concluído
1225,2025-11-26 11:32:05,Nov,11,Incêndio Florestal,Zona Sul,Alta,10,34,Em Andamento
1226,2025-11-27 11:32:05,Nov,11,APH - Mal Súbito,Região Metropolitana,Média,20,78,Concluído
1227,2025-04-02 11:32:05,Apr,11,APH - Mal Súbito,Região Metropolitana,Alta,10,76,Concluído
1228,2024-12-17 11:32:05,Dec,11,Salvamento Aquático,Região Metropolitana,Baixa,18,9,Concluído
1229,2025-06-05 11:32:05,Jun,11,Acidente Veicular,Zona Sul,Média,35,39,Concluído
1230,2025-01-15 11:32:05,Jan,11,Acidente Veicular,Zona Oeste,Alta,11,31,Concluído
1231,2025-04-23 11:32:05,Apr,11,Resgate em Altura,Zona Oeste,Média,21,15,Concluído
1232,2024-12-14 11:32:05,Dec,11,Vazamento de Gás,Centro,Média,34,76,Concluído
1233,2025-07-09 11:32:05,Jul,11,APH - Mal Súbito,Zona Oeste,Baixa,25,50,Concluído
1234,2025-08-27 11:32:05,Aug,11,Incêndio Florestal,Zona Norte,Média,30,19,Concluído
1235,2025-09-05 11:32:05,Sep,11,APH - Mal Súbito,Zona Sul,Alta,13,61,Concluído
1236,2025-08-28 11:32:05,Aug,11,APH - Mal Súbito,Zona Norte,Baixa,10,72,Concluído
1237,2025-10-03 11:32:05,Oct,11,Incêndio Florestal,Zona Sul,Baixa,14,51,Concluído
1238,2025-06-28 11:32:05,Jun,11,Resgate em Altura,Região Metropolitana,Alta,12,17,Concluído
1239,2025-02-02 11:32:05,Feb,11,Salvamento Aquático,Centro,Alta,8,46,Concluído
1240,2025-11-02 11:32:05,Nov,11,APH - Mal Súbito,Zona Sul,Média,21,82,Concluído
1241,2025-02-26 11:32:05,Feb,11,Incêndio em Edifício,Centro,Média,44,53,Em Andamento
1242,2024-12-18 11:32:05,Dec,11,APH - Mal Súbito,Centro,Alta,13,37,Concluído
1243,2025-03-09 11:32:05,Mar,11,Salvamento Aquático,Centro,Baixa,8,39,Em Andamento
1244,2025-09-18 11:32:05,Sep,11,Resgate em Altura,Centro,Média,28,30,Cancelado
1245,2025-12-11 11:32:05,Dec,11,Incêndio em Edifício,Centro,Alta,11,35,Concluído
1246,2025-02-17 11:32:05,Feb,11,Acidente Veicular,Região Metropolitana,Baixa,12,46,Concluído
1247,2025-07-27 11:32:05,Jul,11,Vazamento de Gás,Zona Sul,Baixa,8,23,Concluído
1248,2025-01-05 11:32:05,Jan,11,APH - Mal Súbito,Centro,Média,18,77,Concluído
1249,2025-09-11 11:32:05,Sep,11,Incêndio em Edifício,Centro,Média,25,66,Cancelado
1250,2025-01-07 11:32:05,Jan,11,Vazamento de Gás,Centro,Média,21,43,Concluído
1251,2025-06-20 11:32:05,Jun,11,Acidente Veicular,Centro,Alta,9,46,Concluído
1252,2025-03-18 11:32:05,Mar,11,Incêndio Florestal,Zona Oeste,Média,22,21,Concluído
1253,2025-01-17 11:32:05,Jan,11,Incêndio Florestal,Centro,Baixa,16,33,Concluído
1254,2025-05-14 11:32:05,May,11,Incêndio Florestal,Zona Oeste,Média,25,61,Concluído
1255,2025-05-21 11:32:05,May,11,Resgate em Altura,Zona Oeste,Baixa,35,47,Cancelado
1256,2025-03-14 11:32:05,Mar,11,Incêndio em Edifício,Centro,Baixa,29,6,Cancelado
1257,2025-03-02 11:32:05,Mar,11,Resgate em Altura,Região Metropolitana,Média,9,50,Concluído
1258,2025-05-18 11:32:05,May,11,Salvamento Aquático,Zona Norte,Baixa,19,46,Concluído
1259,2025-10-09 11:32:05,Oct,11,APH - Mal Súbito,Zona Norte,Baixa,21,68,Concluído
1260,2025-05-06 11:32:05,May,11,Salvamento Aquático,Zona Sul,Baixa,34,48,Concluído
1261,2025-05-16 11:32:05,May,11,APH - Mal Súbito,Região Metropolitana,Média,17,53,Concluído
1262,2025-08-08 11:32:05,Aug,11,Vazamento de Gás,Zona Norte,Alta,11,23,Concluído
1263,2025-01-27 11:32:05,Jan,11,Salvamento Aquático,Zona Norte,Média,29,49,Concluído
1264,2025-05-22 11:32:05,May,11,Vazamento de Gás,Zona Oeste,Baixa,25,36,Concluído
1265,2024-12-17 11:32:05,Dec,11,Salvamento Aquático,Zona Norte,Média,33,24,Concluído
1266,2025-09-07 11:32:05,Sep,11,Salvamento Aquático,Zona Oeste,Alta,9,17,Concluído
1267,2025-03-11 11:32:05,Mar,11,Acidente Veicular,Zona Oeste,Alta,8,35,Cancelado
1268,2025-06-28 11:32:05,Jun,11,Salvamento Aquático,Zona Sul,Média,21,45,Concluído
1269,2025-02-21 11:32:05,Feb,11,APH - Mal Súbito,Região Metropolitana,Baixa,10,65,Concluído
1270,2025-09-19 11:32:05,Sep,11,Acidente Veicular,Zona Sul,Alta,8,40,Concluído
1271,2025-07-11 11:32:05,Jul,11,Incêndio Florestal,Zona Norte,Baixa,40,17,Concluído
1272,2025-08-07 11:32:05,Aug,11,Salvamento Aquático,Zona Norte,Média,22,31,Concluído
1273,2025-04-06 11:32:05,Apr,11,Vazamento de Gás,Centro,Média,35,22,Concluído
1274,2025-01-21 11:32:05,Jan,11,Acidente Veicular,Zona Oeste,Média,29,14,Concluído
1275,2025-11-08 11:32:05,Nov,11,Salvamento Aquático,Zona Norte,Média,33,34,Em Andamento
1276,2025-06-19 11:32:05,Jun,11,Salvamento Aquático,Zona Sul,Baixa,26,57,Concluído
1277,2025-08-28 11:32:05,Aug,11,Acidente Veicular,Região Metropolitana,Alta,11,62,Em Andamento
1278,2025-12-08 11:32:05,Dec,11,Acidente Veicular,Zona Oeste,Alta,10,42,Concluído
1279,2025-07-30 11:32:05,Jul,11,Incêndio em Edifício,Zona Sul,Alta,9,29,Concluído
1280,2025-05-08 11:32:05,May,11,Salvamento Aquático,Região Metropolitana,Média,25,35,Concluído
1281,2025-02-18 11:32:05,Feb,11,Vazamento de Gás,Região Metropolitana,Baixa,23,29,Concluído
1282,2025-08-27 11:32:05,Aug,11,Salvamento Aquático,Região Metropolitana,Baixa,1,14,Concluído
1283,2025-09-16 11:32:05,Sep,11,Incêndio Florestal,Região Metropolitana,Média,26,47,Concluído
1284,2025-09-09 11:32:05,Sep,11,Vazamento de Gás,Zona Norte,Média,18,19,Concluído
1285,2024-12-18 11:32:05,Dec,11,Incêndio em Edifício,Zona Oeste,Alta,11,40,Concluído
1286,2025-08-18 11:32:05,Aug,11,Incêndio em Edifício,Zona Norte,Média,23,28,Concluído
1287,2025-04-11 11:32:05,Apr,11,Incêndio Florestal,Zona Sul,Média,16,42,Concluído
1288,2025-05-06 11:32:05,May,11,Salvamento Aquático,Região Metropolitana,Baixa,35,33,Concluído
1289,2025-04-23 11:32:05,Apr,11,Salvamento Aquático,Centro,Média,43,52,Concluído
1290,2025-09-21 11:32:05,Sep,11,Salvamento Aquático,Zona Sul,Baixa,18,49,Concluído
1291,2025-01-17 11:32:05,Jan,11,Acidente Veicular,Centro,Média,12,30,Em Andamento
1292,2025-08-13 11:32:05,Aug,11,APH - Mal Súbito,Região Metropolitana,Média,28,81,Concluído
1293,2025-01-21 11:32:05,Jan,11,APH - Mal Súbito,Região Metropolitana,Média,39,53,Concluído
1294,2025-05-16 11:32:05,May,11,Vazamento de Gás,Região Metropolitana,Média,36,30,Concluído
1295,2025-08-01 11:32:05,Aug,11,APH - Mal Súbito,Centro,Baixa,28,40,Concluído
1296,2025-11-20 11:32:05,Nov,11,Vazamento de Gás,Região Metropolitana,Baixa,35,19,Concluído
1297,2025-08-15 11:32:05,Aug,11,APH - Mal Súbito,Zona Norte,Média,14,55,Concluído
1298,2025-06-04 11:32:05,Jun,11,Resgate em Altura,Zona Sul,Baixa,24,25,Concluído
1299,2025-10-13 11:32:05,Oct,11,APH - Mal Súbito,Zona Norte,Média,34,66,Concluído
1300,2025-06-05 11:32:05,Jun,11,Resgate em Altura,Região Metropolitana,Média,40,46,Concluído
1301,2025-12-11 11:32:05,Dec,11,Vazamento de Gás,Centro,Baixa,13,15,Cancelado
1302,2025-03-08 11:32:05,Mar,11,Incêndio em Edifício,Zona Norte,Alta,11,30,Concluído
1303,2025-08-15 11:32:05,Aug,11,Resgate em Altura,Região Metropolitana,Baixa,54,50,Concluído
1304,2025-07-27 11:32:05,Jul,11,Acidente Veicular,Zona Norte,Alta,10,12,Em Andamento
1305,2025-11-21 11:32:05,Nov,11,Salvamento Aquático,Zona Sul,Média,30,50,Concluído
1306,2025-10-18 11:32:05,Oct,11,Acidente Veicular,Centro,Baixa,34,40,Em Andamento
1307,2025-05-29 11:32:05,May,11,APH - Mal Súbito,Região Metropolitana,Baixa,19,90,Concluído
1308,2025-06-09 11:32:05,Jun,11,Resgate em Altura,Região Metropolitana,Média,37,61,Concluído
1309,2025-06-26 11:32:05,Jun,11,APH - Mal Súbito,Zona Norte,Média,14,57,Concluído
1310,2025-09-22 11:32:05,Sep,11,APH - Mal Súbito,Zona Norte,Média,19,45,Concluído
1311,2025-11-08 11:32:05,Nov,11,Salvamento Aquático,Centro,Média,24,32,Concluído
1312,2025-10-25 11:32:05,Oct,11,Incêndio Florestal,Zona Sul,Média,34,19,Concluído
1313,2025-06-27 11:32:05,Jun,11,Resgate em Altura,Região Metropolitana,Alta,7,55,Concluído
1314,2025-11-21 11:32:05,Nov,11,Incêndio em Edifício,Zona Oeste,Alta,9,25,Concluído
1315,2025-08-26 11:32:05,Aug,11,Incêndio em Edifício,Zona Oeste,Alta,8,15,Concluído
1316,2025-06-04 11:32:05,Jun,11,Salvamento Aquático,Centro,Baixa,29,15,Em Andamento
1317,2025-02-08 11:32:05,Feb,11,Acidente Veicular,Zona Sul,Alta,10,31,Concluído
1318,2025-02-10 11:32:05,Feb,11,Resgate em Altura,Zona Norte,Média,22,18,Concluído
1319,2025-03-29 11:32:05,Mar,11,Salvamento Aquático,Região Metropolitana,Média,27,15,Concluído
1320,2025-06-06 11:32:05,Jun,11,Incêndio Florestal,Zona Sul,Baixa,9,33,Concluído
1321,2025-03-11 11:32:05,Mar,11,Salvamento Aquático,Centro,Baixa,29,34,Concluído
1322,2025-03-27 11:32:05,Mar,11,APH - Mal Súbito,Zona Norte,Média,21,54,Concluído
1323,2025-06-11 11:32:05,Jun,11,Vazamento de Gás,Zona Sul,Média,30,32,Concluído
1324,2025-03-25 11:32:05,Mar,11,Incêndio Florestal,Zona Oeste,Baixa,11,37,Concluído
1325,2025-06-09 11:32:05,Jun,11,Resgate em Altura,Zona Oeste,Baixa,9,30,Concluído
1326,2025-04-12 11:32:05,Apr,11,Acidente Veicular,Centro,Média,15,10,Concluído
1327,2025-05-16 11:32:05,May,11,Incêndio em Edifício,Zona Norte,Alta,8,43,Concluído
1328,2025-07-13 11:32:05,Jul,11,APH - Mal Súbito,Zona Sul,Alta,9,80,Concluído
1329,2025-03-22 11:32:05,Mar,11,Acidente Veicular,Centro,Alta,11,57,Concluído
1330,2025-05-04 11:32:05,May,11,Incêndio em Edifício,Região Metropolitana,Alta,11,53,Concluído
1331,2025-01-01 11:32:05,Jan,11,Acidente Veicular,Zona Sul,Alta,10,34,Concluído
1332,2025-10-31 11:32:05,Oct,11,Incêndio em Edifício,Zona Norte,Média,23,34,Concluído
1333,2024-12-23 11:32:05,Dec,11,APH - Mal Súbito,Zona Oeste,Média,27,56,Concluído
